,age,education,default,balance,housing,loan,month,duration,campaign,pdays,previous,poutcome,y
6541,62.0,tertiary,no,0.0,no,no,nov,227.0,2.0,-1.0,0.0,unknown,yes
6542,47.0,secondary,no,1233.0,yes,no,sep,91.0,1.0,100.0,2.0,other,yes
6543,38.0,secondary,no,2543.0,no,no,aug,223.0,1.0,414.0,4.0,failure,yes
6544,28.0,secondary,no,517.0,no,yes,jul,681.0,1.0,-1.0,0.0,unknown,yes
6545,26.0,secondary,no,668.0,yes,no,may,576.0,3.0,-1.0,0.0,unknown,yes
6546,40.0,secondary,no,1836.0,yes,no,may,750.0,2.0,-1.0,0.0,unknown,yes
6547,34.0,primary,no,2929.0,no,no,aug,518.0,2.0,-1.0,0.0,unknown,yes
6548,26.0,secondary,no,255.0,no,no,apr,457.0,1.0,80.0,1.0,success,yes
6549,29.0,secondary,no,1070.0,yes,no,may,30.0,1.0,357.0,1.0,other,yes
6550,50.0,tertiary,no,1200.0,no,no,aug,904.0,3.0,-1.0,0.0,unknown,yes
6551,37.0,tertiary,no,4089.0,yes,no,feb,289.0,2.0,174.0,4.0,other,yes
6552,59.0,secondary,no,1.0,no,no,apr,159.0,2.0,378.0,3.0,failure,yes
6553,37.0,tertiary,no,4089.0,yes,no,feb,289.0,2.0,174.0,4.0,other,yes
6554,55.0,primary,no,976.0,no,no,jun,345.0,1.0,94.0,3.0,other,yes
6555,42.0,tertiary,no,372.0,yes,no,aug,654.0,2.0,-1.0,0.0,unknown,yes
6556,79.0,primary,no,429.0,no,no,jul,1006.0,2.0,-1.0,0.0,unknown,yes
6557,43.0,tertiary,no,1304.0,no,no,aug,501.0,2.0,-1.0,0.0,unknown,yes
6558,23.0,tertiary,no,1129.0,yes,no,may,806.0,1.0,-1.0,0.0,unknown,yes
6559,56.0,primary,no,3391.0,no,no,apr,243.0,1.0,-1.0,0.0,unknown,yes
6560,61.0,secondary,no,1191.0,no,no,may,214.0,4.0,-1.0,0.0,unknown,yes
6561,49.0,primary,no,889.0,no,no,jul,388.0,1.0,-1.0,0.0,unknown,yes
6562,34.0,tertiary,no,1539.0,yes,no,jun,441.0,1.0,56.0,1.0,other,yes
6563,58.0,tertiary,no,1382.0,no,no,jun,700.0,1.0,-1.0,0.0,unknown,yes
6564,42.0,secondary,no,257.0,yes,no,may,955.0,2.0,-1.0,0.0,unknown,yes
6565,47.0,tertiary,no,0.0,no,no,oct,508.0,1.0,-1.0,0.0,unknown,yes
6566,29.0,secondary,no,1070.0,yes,no,may,30.0,1.0,357.0,1.0,other,yes
6567,80.0,secondary,no,8304.0,no,no,jun,712.0,1.0,64.0,12.0,failure,yes
6568,43.0,tertiary,no,388.0,yes,no,may,2087.0,2.0,-1.0,0.0,unknown,yes
6569,49.0,unknown,yes,-701.0,yes,no,jul,988.0,2.0,-1.0,0.0,unknown,yes
6570,58.0,tertiary,no,1382.0,no,no,jun,700.0,1.0,-1.0,0.0,unknown,yes
6571,39.0,tertiary,no,426.0,no,no,jun,1029.0,1.0,-1.0,0.0,unknown,yes
6572,26.0,secondary,no,622.0,no,no,jan,1451.0,2.0,-1.0,0.0,unknown,yes
6573,65.0,unknown,no,4717.0,no,no,aug,256.0,1.0,-1.0,0.0,unknown,yes
6574,34.0,secondary,no,-251.0,no,no,jul,641.0,1.0,-1.0,0.0,unknown,yes
6575,45.0,tertiary,no,2048.0,yes,no,oct,310.0,1.0,804.0,1.0,failure,yes
6576,27.0,tertiary,no,802.0,no,no,sep,569.0,1.0,-1.0,0.0,unknown,yes
6577,41.0,secondary,no,1020.0,yes,no,may,882.0,1.0,-1.0,0.0,unknown,yes
6578,41.0,secondary,yes,-386.0,no,yes,nov,477.0,1.0,-1.0,0.0,unknown,yes
6579,47.0,secondary,no,3696.0,no,no,jul,250.0,2.0,181.0,4.0,success,yes
6580,53.0,secondary,no,2398.0,yes,no,aug,317.0,1.0,180.0,2.0,failure,yes
6581,32.0,secondary,no,133.0,no,no,apr,171.0,1.0,-1.0,0.0,unknown,yes
6582,32.0,secondary,no,1905.0,yes,no,jul,709.0,2.0,-1.0,0.0,unknown,yes
6583,32.0,tertiary,no,41.0,no,no,aug,686.0,5.0,-1.0,0.0,unknown,yes
6584,54.0,secondary,no,2206.0,no,no,nov,104.0,1.0,99.0,2.0,other,yes
6585,29.0,tertiary,no,455.0,no,no,apr,403.0,1.0,-1.0,0.0,unknown,yes
6586,35.0,secondary,no,724.0,yes,no,jul,287.0,2.0,415.0,1.0,failure,yes
6587,44.0,secondary,no,205.0,no,no,nov,289.0,1.0,-1.0,0.0,unknown,yes
6588,31.0,tertiary,no,1331.0,no,no,apr,297.0,1.0,86.0,3.0,success,yes
6589,30.0,secondary,no,-522.0,yes,yes,may,670.0,2.0,286.0,6.0,failure,yes
6590,27.0,secondary,no,3792.0,no,no,apr,279.0,2.0,-1.0,0.0,unknown,yes
6591,43.0,secondary,no,104.0,yes,no,jul,635.0,3.0,-1.0,0.0,unknown,yes
6592,42.0,tertiary,no,372.0,yes,no,aug,654.0,2.0,-1.0,0.0,unknown,yes
6593,29.0,secondary,no,908.0,yes,no,jun,1663.0,1.0,-1.0,0.0,unknown,yes
6594,51.0,secondary,no,1679.0,no,no,aug,417.0,1.0,365.0,9.0,other,yes
6595,61.0,secondary,no,985.0,no,no,aug,998.0,6.0,-1.0,0.0,unknown,yes
6596,31.0,secondary,no,92.0,yes,no,may,688.0,1.0,-1.0,0.0,unknown,yes
6597,49.0,secondary,no,1623.0,yes,no,nov,1081.0,2.0,-1.0,0.0,unknown,yes
6598,35.0,secondary,no,724.0,yes,no,jul,287.0,2.0,415.0,1.0,failure,yes
6599,27.0,secondary,no,0.0,yes,no,jul,1608.0,13.0,-1.0,0.0,unknown,yes
6600,34.0,tertiary,no,0.0,yes,no,aug,262.0,1.0,99.0,2.0,success,yes
6601,58.0,primary,no,1013.0,yes,no,aug,206.0,1.0,461.0,1.0,failure,yes
6602,36.0,secondary,no,4438.0,yes,no,may,446.0,1.0,-1.0,0.0,unknown,yes
6603,28.0,secondary,no,-46.0,yes,no,sep,199.0,1.0,92.0,14.0,success,yes
6604,50.0,primary,no,341.0,yes,yes,apr,670.0,4.0,340.0,2.0,success,yes
6605,25.0,tertiary,no,808.0,no,no,sep,267.0,2.0,114.0,2.0,failure,yes
6606,33.0,secondary,no,139.0,yes,yes,may,732.0,2.0,291.0,5.0,failure,yes
6607,47.0,secondary,no,225.0,no,no,aug,1126.0,4.0,-1.0,0.0,unknown,yes
6608,34.0,secondary,no,-251.0,no,no,jul,641.0,1.0,-1.0,0.0,unknown,yes
6609,41.0,secondary,yes,720.0,no,yes,jul,651.0,1.0,-1.0,0.0,unknown,yes
6610,39.0,secondary,no,7066.0,yes,no,may,667.0,3.0,357.0,3.0,other,yes
6611,32.0,tertiary,no,2536.0,yes,no,aug,958.0,6.0,-1.0,0.0,unknown,yes
6612,45.0,secondary,no,59.0,yes,no,jul,873.0,8.0,-1.0,0.0,unknown,yes
6613,27.0,secondary,no,54.0,yes,no,may,543.0,2.0,-1.0,0.0,unknown,yes
6614,30.0,tertiary,no,1942.0,yes,yes,nov,436.0,2.0,178.0,3.0,other,yes
6615,83.0,primary,no,425.0,no,no,jun,883.0,1.0,140.0,1.0,failure,yes
6616,29.0,tertiary,no,1026.0,no,no,nov,226.0,1.0,92.0,1.0,other,yes
6617,34.0,tertiary,no,674.0,yes,no,aug,587.0,2.0,-1.0,0.0,unknown,yes
6618,28.0,secondary,no,-46.0,yes,no,sep,199.0,1.0,92.0,14.0,success,yes
6619,41.0,tertiary,no,1646.0,yes,no,feb,261.0,1.0,184.0,6.0,success,yes
6620,33.0,secondary,no,661.0,yes,no,jul,968.0,1.0,-1.0,0.0,unknown,yes
6621,26.0,secondary,no,622.0,no,no,jan,1451.0,2.0,-1.0,0.0,unknown,yes
6622,55.0,tertiary,no,-375.0,no,no,jul,814.0,2.0,-1.0,0.0,unknown,yes
6623,27.0,tertiary,no,5291.0,no,no,nov,192.0,2.0,92.0,2.0,failure,yes
6624,32.0,secondary,no,1905.0,yes,no,jul,709.0,2.0,-1.0,0.0,unknown,yes
6625,32.0,tertiary,no,2536.0,yes,no,aug,958.0,6.0,-1.0,0.0,unknown,yes
6626,31.0,,no,1766.0,no,yes,jun,166.0,2.0,-1.0,0.0,unknown,yes
6627,34.0,secondary,no,215.0,no,no,mar,350.0,3.0,-1.0,0.0,unknown,yes
6628,53.0,primary,no,732.0,no,no,oct,759.0,2.0,-1.0,0.0,unknown,yes
6629,42.0,secondary,no,257.0,yes,no,may,955.0,2.0,-1.0,0.0,unknown,yes
6630,35.0,primary,no,1792.0,yes,no,jul,630.0,6.0,-1.0,0.0,unknown,yes
6631,53.0,primary,no,104.0,no,yes,jun,701.0,1.0,-1.0,0.0,unknown,yes
6632,34.0,tertiary,no,3301.0,yes,no,jun,485.0,2.0,227.0,4.0,failure,yes
6633,20.0,secondary,no,502.0,no,no,apr,261.0,1.0,-1.0,0.0,unknown,yes
6634,35.0,secondary,no,0.0,yes,no,apr,1174.0,1.0,345.0,4.0,other,yes
6635,75.0,secondary,no,3771.0,no,no,apr,185.0,1.0,181.0,2.0,success,yes
6636,47.0,unknown,no,1784.0,no,no,oct,385.0,2.0,,0.0,unknown,yes
6637,40.0,secondary,no,1836.0,yes,no,may,750.0,2.0,-1.0,0.0,unknown,yes
6638,40.0,secondary,no,1836.0,yes,no,may,750.0,2.0,-1.0,0.0,unknown,yes
6639,73.0,primary,no,279.0,no,no,jan,399.0,3.0,-1.0,0.0,unknown,yes
6640,53.0,secondary,no,665.0,yes,no,apr,371.0,2.0,-1.0,0.0,unknown,yes
6641,38.0,secondary,no,2253.0,yes,no,may,937.0,3.0,-1.0,0.0,unknown,yes
6642,36.0,tertiary,no,2944.0,no,no,aug,882.0,8.0,-1.0,0.0,unknown,yes
6643,28.0,secondary,no,4745.0,no,no,may,360.0,1.0,181.0,5.0,success,yes
6644,34.0,tertiary,no,462.0,no,no,aug,1877.0,3.0,-1.0,0.0,unknown,yes
6645,25.0,tertiary,no,343.0,no,no,jun,377.0,1.0,-1.0,0.0,unknown,yes
6646,44.0,secondary,no,205.0,no,no,nov,289.0,1.0,-1.0,0.0,unknown,yes
6647,32.0,tertiary,no,874.0,no,no,aug,1282.0,6.0,-1.0,0.0,unknown,yes
6648,40.0,secondary,no,1836.0,yes,no,may,750.0,2.0,-1.0,0.0,unknown,yes
6649,59.0,secondary,no,5845.0,no,no,may,1060.0,2.0,-1.0,0.0,unknown,yes
6650,60.0,primary,no,11262.0,no,no,aug,323.0,1.0,-1.0,0.0,unknown,yes
6651,26.0,primary,no,-887.0,yes,no,may,827.0,2.0,-1.0,0.0,unknown,yes
6652,26.0,secondary,no,668.0,yes,no,may,576.0,3.0,-1.0,0.0,unknown,yes
6653,59.0,primary,no,1727.0,no,no,may,500.0,4.0,358.0,2.0,failure,yes
6654,49.0,secondary,no,197.0,yes,no,apr,223.0,1.0,182.0,2.0,failure,yes
6655,55.0,secondary,no,3450.0,no,no,feb,169.0,1.0,183.0,1.0,failure,yes
6656,40.0,tertiary,no,0.0,yes,no,feb,228.0,2.0,182.0,6.0,failure,yes
6657,35.0,secondary,no,978.0,no,no,dec,1370.0,3.0,209.0,3.0,success,yes
6658,49.0,primary,no,2146.0,yes,no,may,1516.0,2.0,353.0,2.0,other,yes
6659,55.0,secondary,no,602.0,no,no,jun,324.0,3.0,90.0,2.0,success,yes
6660,36.0,secondary,yes,12.0,no,no,aug,587.0,2.0,-1.0,0.0,unknown,yes
6661,32.0,tertiary,no,2536.0,yes,no,aug,958.0,6.0,-1.0,0.0,unknown,yes
6662,24.0,secondary,no,4500.0,yes,no,may,733.0,2.0,-1.0,0.0,unknown,yes
6663,32.0,secondary,no,2881.0,no,no,jul,356.0,1.0,-1.0,0.0,unknown,yes
6664,71.0,secondary,no,2850.0,no,no,feb,185.0,1.0,-1.0,0.0,unknown,yes
6665,57.0,tertiary,no,0.0,yes,yes,may,648.0,1.0,-1.0,0.0,unknown,yes
6666,27.0,secondary,no,213.0,no,no,mar,378.0,1.0,-1.0,0.0,unknown,yes
6667,44.0,tertiary,no,2734.0,yes,no,may,897.0,4.0,-1.0,0.0,unknown,yes
6668,58.0,primary,no,565.0,no,no,jul,876.0,1.0,-1.0,0.0,unknown,yes
6669,32.0,tertiary,no,2536.0,yes,no,aug,958.0,6.0,-1.0,0.0,unknown,yes
6670,53.0,secondary,no,0.0,no,no,mar,80.0,2.0,-1.0,0.0,unknown,yes
6671,40.0,tertiary,no,-17.0,yes,yes,may,474.0,1.0,256.0,1.0,success,yes
6672,34.0,secondary,no,215.0,no,no,mar,350.0,3.0,-1.0,0.0,unknown,yes
6673,35.0,tertiary,no,1265.0,yes,no,may,326.0,5.0,179.0,4.0,failure,yes
6674,32.0,secondary,no,230.0,yes,no,may,442.0,1.0,266.0,8.0,failure,yes
6675,35.0,secondary,no,3636.0,no,yes,nov,808.0,2.0,-1.0,0.0,unknown,yes
6676,36.0,tertiary,no,197.0,no,no,apr,260.0,1.0,-1.0,0.0,unknown,yes
6677,43.0,tertiary,no,1304.0,no,no,aug,501.0,2.0,-1.0,0.0,unknown,yes
6678,28.0,tertiary,no,0.0,no,no,sep,294.0,2.0,105.0,7.0,other,yes
6679,46.0,secondary,no,548.0,no,no,aug,1181.0,4.0,-1.0,0.0,unknown,yes
6680,55.0,primary,no,3334.0,no,no,,632.0,4.0,-1.0,0.0,unknown,yes
6681,59.0,secondary,no,2308.0,no,no,apr,815.0,1.0,87.0,1.0,other,yes
6682,44.0,tertiary,no,5063.0,no,no,oct,418.0,2.0,-1.0,0.0,unknown,yes
6683,43.0,tertiary,no,1696.0,yes,no,aug,257.0,1.0,474.0,3.0,failure,yes
6684,36.0,primary,no,1177.0,no,no,apr,330.0,1.0,311.0,4.0,success,yes
6685,27.0,tertiary,no,703.0,yes,no,jun,590.0,3.0,-1.0,0.0,unknown,yes
6686,37.0,tertiary,no,3913.0,yes,no,apr,124.0,1.0,-1.0,0.0,unknown,yes
6687,57.0,tertiary,no,0.0,yes,yes,may,648.0,1.0,-1.0,0.0,unknown,yes
6688,49.0,secondary,no,-454.0,yes,no,may,558.0,1.0,-1.0,0.0,unknown,yes
6689,71.0,secondary,no,2850.0,no,no,feb,185.0,1.0,-1.0,0.0,unknown,yes
6690,30.0,tertiary,no,2.0,yes,yes,jul,1031.0,8.0,-1.0,0.0,unknown,yes
6691,21.0,secondary,no,2488.0,no,no,jun,258.0,6.0,169.0,3.0,success,yes
6692,47.0,secondary,no,3696.0,no,no,jul,250.0,2.0,181.0,4.0,success,yes
6693,55.0,secondary,no,538.0,yes,no,aug,353.0,2.0,-1.0,0.0,unknown,yes
6694,36.0,tertiary,no,1133.0,yes,no,aug,293.0,1.0,181.0,2.0,other,yes
6695,32.0,tertiary,no,2431.0,yes,no,may,646.0,5.0,-1.0,0.0,unknown,yes
6696,34.0,tertiary,no,674.0,yes,no,aug,587.0,2.0,-1.0,0.0,unknown,yes
6697,48.0,secondary,no,568.0,yes,no,sep,378.0,2.0,386.0,1.0,success,yes
6698,47.0,tertiary,no,0.0,no,no,oct,508.0,1.0,-1.0,0.0,unknown,yes
6699,34.0,tertiary,no,606.0,no,no,apr,97.0,1.0,-1.0,0.0,unknown,yes
6700,34.0,tertiary,no,18.0,yes,yes,apr,359.0,1.0,-1.0,0.0,unknown,yes
6701,45.0,primary,no,844.0,no,no,jun,1018.0,3.0,-1.0,0.0,unknown,yes
6702,60.0,primary,no,65.0,yes,no,may,1028.0,2.0,-1.0,0.0,unknown,yes
6703,38.0,tertiary,no,0.0,no,no,sep,260.0,3.0,95.0,3.0,success,yes
6704,53.0,primary,no,27.0,yes,no,sep,230.0,3.0,-1.0,0.0,unknown,yes
6705,28.0,secondary,no,168.0,no,no,jun,347.0,3.0,140.0,2.0,success,yes
6706,36.0,tertiary,no,495.0,no,no,mar,213.0,3.0,182.0,6.0,success,yes
6707,38.0,tertiary,no,1988.0,no,no,mar,164.0,2.0,130.0,2.0,failure,yes
6708,34.0,tertiary,no,3301.0,yes,no,jun,485.0,2.0,227.0,4.0,failure,yes
6709,48.0,secondary,no,4099.0,no,no,apr,397.0,2.0,-1.0,0.0,unknown,yes
6710,50.0,tertiary,no,1200.0,no,no,aug,904.0,3.0,-1.0,0.0,unknown,yes
6711,30.0,tertiary,no,2.0,yes,yes,jul,1031.0,8.0,-1.0,0.0,unknown,yes
6712,27.0,tertiary,no,3733.0,yes,no,may,198.0,1.0,98.0,6.0,success,yes
6713,59.0,tertiary,no,9676.0,no,no,mar,234.0,2.0,-1.0,0.0,unknown,yes
6714,31.0,tertiary,no,636.0,yes,no,may,352.0,4.0,-1.0,0.0,unknown,yes
6715,31.0,tertiary,no,1224.0,yes,yes,jul,1441.0,2.0,-1.0,0.0,unknown,yes
6716,27.0,tertiary,no,5291.0,no,no,nov,192.0,2.0,92.0,2.0,failure,yes
6717,69.0,unknown,no,426.0,no,no,mar,225.0,1.0,90.0,1.0,success,yes
6718,45.0,tertiary,no,242.0,no,no,apr,587.0,1.0,-1.0,0.0,unknown,yes
6719,35.0,tertiary,no,0.0,yes,no,oct,171.0,1.0,-1.0,0.0,unknown,yes
6720,52.0,secondary,no,2087.0,yes,no,aug,267.0,1.0,474.0,1.0,failure,yes
6721,31.0,tertiary,no,1331.0,no,no,apr,297.0,1.0,86.0,3.0,success,yes
6722,71.0,tertiary,no,14220.0,yes,no,sep,397.0,1.0,-1.0,0.0,unknown,yes
6723,29.0,tertiary,no,1026.0,no,no,nov,226.0,1.0,92.0,1.0,other,yes
6724,55.0,primary,no,3334.0,no,no,aug,632.0,4.0,-1.0,0.0,unknown,yes
6725,38.0,secondary,no,70.0,no,no,oct,255.0,3.0,148.0,1.0,success,yes
6726,29.0,tertiary,no,572.0,no,no,dec,314.0,1.0,195.0,1.0,success,yes
6727,50.0,secondary,no,3357.0,no,no,jun,239.0,4.0,-1.0,0.0,unknown,yes
6728,68.0,secondary,no,19317.0,yes,no,aug,249.0,1.0,-1.0,0.0,unknown,yes
6729,42.0,secondary,no,-247.0,yes,yes,oct,519.0,1.0,166.0,1.0,other,yes
6730,37.0,tertiary,no,1315.0,no,no,jun,224.0,1.0,-1.0,0.0,unknown,yes
6731,37.0,secondary,no,3665.0,no,no,aug,664.0,3.0,-1.0,0.0,unknown,yes
6732,31.0,tertiary,no,156.0,no,no,aug,657.0,7.0,-1.0,0.0,unknown,yes
6733,54.0,tertiary,no,8295.0,no,no,jun,207.0,1.0,-1.0,0.0,unknown,yes
6734,29.0,tertiary,no,2325.0,no,no,feb,125.0,1.0,-1.0,0.0,unknown,yes
6735,71.0,tertiary,no,14220.0,yes,no,sep,397.0,1.0,-1.0,0.0,unknown,yes
6736,32.0,secondary,no,759.0,yes,no,apr,317.0,5.0,-1.0,0.0,unknown,yes
6737,26.0,tertiary,no,170.0,no,no,jun,129.0,1.0,-1.0,0.0,unknown,yes
6738,39.0,tertiary,yes,3.0,no,no,may,488.0,1.0,-1.0,0.0,unknown,yes
6739,32.0,primary,no,415.0,yes,no,jun,777.0,4.0,-1.0,0.0,unknown,yes
6740,27.0,secondary,no,897.0,no,no,jun,397.0,1.0,-1.0,0.0,unknown,yes
6741,49.0,primary,no,2146.0,yes,no,may,1516.0,2.0,353.0,2.0,other,yes
6742,46.0,secondary,no,4.0,no,no,apr,268.0,1.0,261.0,5.0,other,yes
6743,60.0,tertiary,no,4256.0,yes,no,aug,239.0,3.0,761.0,1.0,other,yes
6744,34.0,tertiary,no,925.0,yes,no,apr,709.0,1.0,-1.0,0.0,unknown,yes
6745,42.0,secondary,no,-247.0,yes,yes,oct,519.0,1.0,166.0,1.0,other,yes
6746,44.0,secondary,no,244.0,yes,no,aug,1735.0,4.0,-1.0,0.0,unknown,yes
6747,34.0,tertiary,no,5462.0,no,no,apr,430.0,1.0,-1.0,0.0,unknown,yes
6748,53.0,secondary,no,765.0,yes,no,may,959.0,3.0,174.0,7.0,other,yes
6749,,secondary,no,556.0,yes,no,aug,460.0,2.0,-1.0,0.0,unknown,yes
6750,40.0,tertiary,no,0.0,no,no,nov,147.0,1.0,96.0,8.0,success,yes
6751,41.0,tertiary,no,231.0,no,no,aug,352.0,2.0,-1.0,0.0,unknown,yes
6752,32.0,secondary,no,620.0,yes,no,may,1234.0,3.0,-1.0,0.0,unknown,yes
6753,34.0,secondary,no,2374.0,yes,no,nov,161.0,1.0,209.0,2.0,failure,yes
6754,47.0,secondary,no,1167.0,yes,no,apr,968.0,1.0,87.0,5.0,failure,yes
6755,38.0,tertiary,no,3436.0,no,no,nov,663.0,4.0,-1.0,0.0,unknown,yes
6756,30.0,tertiary,no,102.0,yes,no,apr,470.0,7.0,426.0,3.0,other,yes
6757,55.0,primary,no,2587.0,no,no,sep,328.0,2.0,94.0,2.0,success,yes
6758,47.0,secondary,no,405.0,no,yes,aug,994.0,2.0,-1.0,0.0,unknown,yes
6759,54.0,unknown,no,895.0,no,no,oct,335.0,1.0,-1.0,0.0,unknown,yes
6760,43.0,tertiary,no,388.0,yes,no,may,2087.0,2.0,-1.0,0.0,unknown,yes
6761,45.0,secondary,no,204.0,yes,no,jun,224.0,2.0,-1.0,0.0,unknown,yes
6762,49.0,tertiary,no,755.0,no,no,jul,1212.0,4.0,-1.0,0.0,unknown,yes
6763,30.0,tertiary,no,302.0,no,no,feb,528.0,3.0,-1.0,0.0,unknown,yes
6764,48.0,secondary,no,4415.0,yes,no,apr,1032.0,3.0,141.0,7.0,failure,yes
6765,55.0,secondary,no,3450.0,no,no,feb,169.0,1.0,183.0,1.0,failure,yes
6766,35.0,tertiary,no,7050.0,no,no,aug,222.0,3.0,182.0,4.0,success,yes
6767,54.0,tertiary,no,876.0,no,no,oct,269.0,3.0,541.0,3.0,success,yes
6768,48.0,secondary,no,480.0,yes,no,may,830.0,1.0,352.0,2.0,failure,yes
6769,39.0,tertiary,yes,3.0,no,no,may,488.0,1.0,-1.0,0.0,unknown,yes
6770,27.0,secondary,no,0.0,yes,no,jul,1608.0,13.0,-1.0,0.0,unknown,yes
6771,32.0,secondary,no,38.0,yes,no,may,744.0,1.0,-1.0,0.0,unknown,yes
6772,48.0,,no,7195.0,no,no,nov,609.0,2.0,-1.0,0.0,unknown,yes
6773,53.0,secondary,no,0.0,no,no,mar,80.0,2.0,-1.0,0.0,unknown,yes
6774,34.0,unknown,no,172.0,no,no,jun,177.0,1.0,-1.0,0.0,unknown,yes
6775,79.0,primary,no,8556.0,no,no,jan,326.0,2.0,272.0,2.0,success,yes
6776,56.0,secondary,no,1044.0,no,no,jul,353.0,2.0,-1.0,0.0,unknown,yes
6777,36.0,tertiary,no,9.0,no,no,aug,386.0,4.0,-1.0,0.0,unknown,yes
6778,28.0,tertiary,no,1562.0,no,no,feb,659.0,4.0,-1.0,0.0,unknown,yes
6779,34.0,secondary,no,215.0,no,no,mar,350.0,3.0,-1.0,0.0,unknown,yes
6780,46.0,secondary,no,-90.0,no,yes,oct,270.0,1.0,-1.0,0.0,unknown,yes
6781,50.0,tertiary,no,13.0,yes,no,apr,76.0,1.0,-1.0,0.0,unknown,yes
6782,29.0,secondary,no,1070.0,yes,no,may,30.0,1.0,357.0,1.0,other,yes
6783,32.0,secondary,no,2089.0,yes,no,nov,132.0,1.0,-1.0,0.0,unknown,yes
6784,45.0,primary,no,-311.0,yes,no,may,1030.0,1.0,-1.0,0.0,unknown,yes
6785,35.0,tertiary,no,5958.0,yes,no,mar,215.0,1.0,-1.0,0.0,unknown,yes
6786,32.0,tertiary,no,311.0,no,no,may,757.0,2.0,-1.0,0.0,unknown,yes
6787,37.0,tertiary,no,5106.0,no,no,apr,244.0,1.0,-1.0,0.0,unknown,yes
6788,49.0,secondary,no,823.0,no,no,aug,780.0,4.0,-1.0,0.0,unknown,yes
6789,41.0,secondary,no,1066.0,no,no,feb,109.0,3.0,-1.0,0.0,unknown,yes
6790,30.0,secondary,no,,yes,yes,jul,435.0,1.0,-1.0,0.0,unknown,yes
6791,60.0,tertiary,no,366.0,no,no,jun,593.0,1.0,-1.0,0.0,unknown,yes
6792,40.0,secondary,no,-839.0,yes,yes,jul,1018.0,2.0,-1.0,0.0,unknown,yes
6793,61.0,tertiary,no,997.0,no,no,mar,106.0,1.0,-1.0,0.0,unknown,yes
6794,32.0,tertiary,no,2536.0,yes,no,aug,958.0,6.0,-1.0,0.0,unknown,yes
6795,43.0,tertiary,no,1304.0,no,no,aug,501.0,2.0,-1.0,0.0,unknown,yes
6796,49.0,secondary,no,197.0,yes,no,apr,223.0,1.0,182.0,2.0,failure,yes
6797,46.0,secondary,no,548.0,no,no,aug,1181.0,4.0,-1.0,0.0,unknown,yes
6798,38.0,tertiary,no,3436.0,no,no,nov,663.0,4.0,-1.0,0.0,unknown,yes
6799,63.0,secondary,no,474.0,no,no,jan,423.0,1.0,-1.0,0.0,unknown,yes
6800,28.0,secondary,no,171.0,no,no,mar,93.0,1.0,-1.0,0.0,unknown,yes
6801,44.0,tertiary,no,2734.0,yes,no,may,897.0,4.0,-1.0,0.0,unknown,yes
6802,46.0,tertiary,no,624.0,no,no,sep,336.0,2.0,183.0,2.0,success,yes
6803,53.0,secondary,no,0.0,no,no,mar,80.0,2.0,-1.0,0.0,unknown,yes
6804,33.0,secondary,no,139.0,yes,yes,may,732.0,2.0,291.0,5.0,failure,yes
6805,35.0,tertiary,no,0.0,yes,no,oct,171.0,1.0,-1.0,0.0,unknown,yes
6806,47.0,unknown,no,1784.0,no,no,oct,385.0,2.0,-1.0,0.0,unknown,yes
6807,57.0,tertiary,no,0.0,yes,yes,may,648.0,1.0,-1.0,0.0,unknown,yes
6808,41.0,secondary,no,1066.0,no,no,feb,109.0,3.0,-1.0,0.0,unknown,yes
6809,56.0,primary,yes,1238.0,no,no,jun,1558.0,1.0,-1.0,0.0,unknown,yes
6810,25.0,tertiary,no,2506.0,no,no,feb,485.0,1.0,-1.0,0.0,unknown,yes
6811,42.0,secondary,no,1289.0,no,no,jul,250.0,4.0,415.0,2.0,failure,yes
6812,27.0,secondary,no,897.0,no,no,jun,397.0,1.0,-1.0,0.0,unknown,yes
6813,28.0,secondary,no,227.0,no,no,apr,278.0,1.0,-1.0,0.0,unknown,yes
6814,51.0,unknown,no,2094.0,no,no,jun,458.0,6.0,-1.0,0.0,unknown,yes
6815,29.0,tertiary,no,199.0,yes,yes,may,1689.0,4.0,-1.0,0.0,unknown,yes
6816,72.0,primary,no,763.0,no,no,apr,384.0,2.0,-1.0,0.0,unknown,yes
6817,34.0,secondary,no,247.0,no,no,oct,401.0,2.0,-1.0,0.0,unknown,yes
6818,29.0,tertiary,,437.0,no,no,aug,504.0,1.0,92.0,1.0,success,yes
6819,49.0,secondary,no,823.0,no,no,aug,780.0,4.0,-1.0,0.0,unknown,yes
6820,36.0,tertiary,no,2944.0,no,no,aug,882.0,8.0,-1.0,0.0,unknown,yes
6821,34.0,tertiary,no,925.0,yes,no,apr,709.0,1.0,-1.0,0.0,unknown,yes
6822,37.0,secondary,no,480.0,no,no,oct,344.0,2.0,182.0,8.0,other,yes
6823,48.0,tertiary,no,1808.0,yes,no,feb,245.0,1.0,-1.0,0.0,unknown,yes
6824,36.0,secondary,yes,12.0,no,no,aug,587.0,2.0,-1.0,0.0,unknown,yes
6825,33.0,tertiary,no,79.0,yes,no,oct,249.0,2.0,335.0,2.0,failure,yes
6826,35.0,secondary,no,4508.0,yes,no,nov,854.0,1.0,-1.0,0.0,unknown,yes
6827,75.0,secondary,no,1341.0,no,no,dec,415.0,7.0,-1.0,0.0,unknown,yes
6828,49.0,secondary,no,2039.0,yes,no,may,451.0,1.0,169.0,2.0,failure,yes
